t_code,t_code_opp,kickoff_time,event,name,name_opp,home_False,home_True,o,d,NPxG,NPxGC,xG,eG,xGC,eGC,PxG,PxGC,xA,xFA,xOG,xPen,xPenC,xSaves,xCS,eGD,pct_win
17,11,2023-12-02,14,Nott'm Forest,Everton,False,True,1.256334571248793,1.4674439885096735,1.261098941958377,1.2943026289755648,1.3664772138024237,1.3538950707959971,1.4024554231352742,1.3895420027607592,0.1053782718440468,0.10815279415970935,0.8291627371984599,0.25660949552580126,0.04922491899727918,0.13366092319133283,0.1371801042106917,2.859043264806439,0.24918940656074232,-0.035646931964762096,0.3639650949214506
102,11,2024-05-04,36,Luton,Everton,False,True,1.256334571248793,1.6263800124827628,1.3015747957279296,1.434486046726461,1.4103352570098837,1.3973492813115949,1.5543526611204823,1.5400406131279534,0.10876046128195416,0.11986661439402124,0.8557752959639834,0.2648455570045713,0.05455637489412098,0.13795086413236193,0.15203781632930144,3.1687007184697076,0.21437239491667542,-0.1426913318163585,0.34571910308815273
6,11,2023-12-23,18,Spurs,Everton,False,True,1.256334571248793,1.1908385086709818,1.8714888227070858,1.0503333854831027,2.0278716816174787,2.009199601879102,1.1380999463291823,1.1276206378301599,0.15638285891039283,0.08776656084607959,1.2304893321553094,0.38081215255899536,0.039946280462604115,0.19835471703499852,0.11132237550238405,2.320128634787393,0.3238027846623276,0.881578964048942,0.5776834438125911
31,11,2023-11-11,12,Crystal Palace,Everton,False,True,1.256334571248793,1.1891495580893974,1.300032077376009,1.0488437114682365,1.40866362807969,1.3956930442767368,1.1364857941563582,1.1260213483226387,0.10863155070368102,0.08764208268812168,0.8547609706570267,0.2645316433496998,0.0398896251788455,0.13778735502750003,0.11116448844256936,2.3168380268850264,0.32432105337873846,0.2696716959540981,0.4309664930329075
43,8,2024-02-17,25,Man City,Chelsea,False,True,1.3993291625484425,0.7862607473372436,1.7970290548797334,0.7724234838874802,1.9471900057427127,1.929260820487757,0.8369677073069517,0.8292611409048721,0.15016095086297931,0.06454422341947152,1.181532614447646,0.36566101506817045,0.029376810781920483,0.19046290063797477,0.08186735593540274,1.7062409592220011,0.43637158435441253,1.099999679582885,0.6323478964887558
3,8,2024-03-16,29,Arsenal,Chelsea,False,True,1.3993291625484425,1.0369526845106283,1.5470128330451316,1.0187035381185363,1.676282261036008,1.660847519121211,1.1038270877439476,1.0936633542165404,0.12926942799087637,0.08512354962541124,1.017148894865366,0.3147874995780896,0.038743334073126856,0.163964266858037,0.1079700020616581,2.2502600429681094,0.334987066884734,0.5671841649046707,0.5060476604079104
39,8,2023-12-24,18,Wolves,Chelsea,False,True,1.3993291625484425,1.4544719381279994,1.0222472769943127,1.428874944438153,1.1076669438125717,1.0974678539559908,1.5482726913685605,1.534016626050401,0.08541966681825897,0.1193977469304075,0.6721196268470522,0.2080077536539497,0.054342973445770354,0.1083455946451788,0.15144310873973554,3.156306102368043,0.21566766889333458,-0.4365487720944101,0.2717015058298719
7,8,2024-04-27,35,Aston Villa,Chelsea,False,True,1.3993291625484425,1.3191743075701108,1.2701559848477468,1.2959583928855418,1.376291069258948,1.363618562994685,1.4042495437860347,1.391319603646411,0.10613508441120123,0.1082911509004929,0.8351176723928483,0.2584524303895699,0.04928789101210986,0.13462085795433945,0.13735559474948364,2.8627007561449807,0.2487468407201973,-0.02770104065172596,0.36609459258359467
36,8,2024-04-20,34,Brighton,Chelsea,False,True,1.3993291625484425,1.2065393286399853,1.6272105063410238,1.185305656973897,1.7631813056015573,1.746946421397667,1.2843505911841457,1.272524647329802,0.13597079926053346,0.09904493421024885,1.0698782407513485,0.331106191000385,0.04507954603919636,0.1724642304167091,0.12562777043410558,2.618274953200431,0.2801235152101248,0.4744217740678651,0.4856953014860458
14,8,2024-01-31,22,Liverpool,Chelsea,False,True,1.3993291625484425,1.1617885078721597,1.7726960667647458,1.1413423979642472,1.9208237368508996,1.9031373248836296,1.2367137328200513,1.225326415938964,0.1481276700861538,0.09537133485580407,1.1655338641843962,0.36070971775352373,0.04340753532457758,0.1878839042188658,0.12096820757966016,2.5211625339280035,0.29366182877580566,0.6778109089446656,0.5321040509738096
1,8,2023-12-06,15,Man Utd,Chelsea,False,True,1.3993291625484425,1.337032644476877,1.5451953435060455,1.3135024440882455,1.6743129008543012,1.6588962922615877,1.423259587652259,1.4101546083037355,0.1291175573482557,0.10975714356401345,1.015953909641829,0.3144176752461272,0.049955126386591595,0.16377163539859932,0.1392150476458821,2.901454599570463,0.24410553949237723,0.24874168395785223,0.43506318307659625
94,8,2024-03-02,27,Brentford,Chelsea,False,True,1.3993291625484425,1.3108386961621739,1.332169137182854,1.2877694784244602,1.443486082118438,1.4301948628214387,1.395376358150443,1.3825281198419672,0.1113169449355842,0.10760687972598282,0.8758908373061683,0.2710709198730078,0.048976450208391926,0.14119348672702206,0.1364876708853156,2.8446118948447743,0.2509433356191873,0.04766674297947149,0.38475442222448053
11,8,2023-12-10,16,Everton,Chelsea,False,True,1.3993291625484425,1.4828846577450443,1.2132204452428612,1.4567876336416277,1.3145979578486702,1.3024935046352997,1.5785177835682778,1.5639832298337322,0.10137751260580896,0.1217301499266501,0.7976829983225115,0.24686713790426287,0.05540454887200957,0.12858639346246697,0.15440150929306204,3.217963696413876,0.20930071574369097,-0.2614897251984325,0.3179543441241034
49,8,2024-04-06,32,Sheffield Utd,Chelsea,False,True,1.3993291625484425,1.6672286889960333,0.9593719172408762,1.637887426979876,1.0395376769056641,1.0299659024338457,1.7747503968767522,1.7584089876906608,0.0801657596647879,0.13686296989687619,0.6307795672681124,0.19521382146471378,0.062292136409829196,0.10168158252763558,0.17359585222840715,3.618003171580029,0.1723188071849955,-0.7284430852568151,0.2206494288457123
4,8,2023-11-25,13,Newcastle,Chelsea,False,True,1.3993291625484425,1.0985125314492645,1.6121905093916054,1.079180004228482,1.7469062276517735,1.730821199849539,1.1693570078485533,1.1585898930004568,0.13471571826016815,0.0901770036200713,1.0600027096816353,0.32804990912451254,0.041043375098199955,0.17087229611893473,0.11437976106046589,2.383849227784792,0.31392854175531015,0.5722313068490823,0.5077213213705444
17,8,2024-05-11,37,Nott'm Forest,Chelsea,False,True,1.3993291625484425,1.4674439885096735,0.9830106610994537,1.4416187020057414,1.0651516900262334,1.0553440688291305,1.5620813258499195,1.547698114457158,0.08214102892677977,0.12046262384417816,0.64632185733718,0.2000238533619679,0.05482764404748428,0.10418699762402304,0.15279378975669478,3.1844563613772348,0.21273710711763782,-0.49235404562802754,0.2587285519409204
102,8,2023-12-30,20,Luton,Chelsea,False,True,1.3993291625484425,1.6263800124827628,1.014561076732017,1.597757639080087,1.0993384795107628,1.0892160758424407,1.7312673370348102,1.7153263077978038,0.08477740277874579,0.13350969795472323,0.6670660100085164,0.20644375902498335,0.06076592027264293,0.1075309522815142,0.16934258999838056,3.5293586789826423,0.17990500672765833,-0.6261102319553631,0.240950753745693
6,8,2023-11-06,11,Spurs,Chelsea,False,True,1.3993291625484425,1.1908385086709818,1.4588018462632653,1.169881152951002,1.5807003051450121,1.5661456553574071,1.267637205279025,1.2559651536443655,0.12189845888174689,0.09775605232802298,0.9591508577427216,0.296838252247205,0.04449292128536953,0.154614990971267,0.12399296337902459,2.5842030728284175,0.2848008389650617,0.3101805017130417,0.44569114232509055
31,8,2024-02-10,24,Crystal Palace,Chelsea,False,True,1.3993291625484425,1.1891495580893974,1.013358547305851,1.168221925911169,1.0980354659207021,1.0879250600399495,1.2658393321169592,1.2541838347994914,0.08467691861485105,0.09761740620579018,0.6662753562720116,0.2061990673048205,0.0444298175607804,0.1074034990041236,0.12381710579121027,2.5805379316266466,0.28530861218528136,-0.16625877475954187,0.3195918043927356
43,1,2024-03-02,27,Man City,Man Utd,False,True,1.6001068371302423,0.7862607473372436,2.078646658169007,0.8832518686864225,2.2523397644942698,2.231600844935509,0.9570569861347504,0.9482446709763155,0.1736931063252629,0.07380511744832796,1.3666939963325504,0.42296480679051,0.03359183603350731,0.22031089082351968,0.09361379686495175,1.951054760890308,0.3874204773557369,1.2833561739591934,0.664282715094176
8,1,2024-04-03,31,Chelsea,Man Utd,False,True,1.6001068371302423,1.1558898189863875,1.5630751811992065,1.298477440305734,1.6936867897549206,1.6780917917691927,1.4069790844950572,1.394024011501994,0.13061160855571408,0.10850164418932318,1.0277097637378632,0.31805587997207857,0.04938369542634288,0.1656666775186632,0.1376225826855951,2.8682651932396723,0.2480750366356785,0.2840677802671987,0.44302675044605483
91,1,2024-04-13,33,Bournemouth,Man Utd,False,True,1.6001068371302423,1.6330760417462118,1.2036433296376647,1.834528138997488,1.3042205720520175,1.2922116709274836,1.9878225384334451,1.9695192200924314,0.10057724241435273,0.15329439943595724,0.7913861193660204,0.2449183781977284,0.06977077618381747,0.1275713374103916,0.19443734073561295,4.052371680686496,0.13952392038975386,-0.6773075491649478,0.24968098519415333
39,1,2024-01-30,22,Wolves,Man Utd,False,True,1.6001068371302423,1.4544719381279994,1.1824465944924882,1.6338918884786937,1.2812526235277655,1.2694552048999592,1.770420988503562,1.7541194433084208,0.09880602903527724,0.1365291000248683,0.7774494310159755,0.2406052483302566,0.06214017808519311,0.1253247450980178,0.17317237446076647,3.6091772469582724,0.17305956397503533,-0.4846642384084616,0.2775628485183407
21,1,2023-12-23,18,West Ham,Man Utd,False,True,1.6001068371302423,1.4269962479324745,1.459087409460994,1.6030268671853982,1.581009730194716,1.5664522313071143,1.7369768653681332,1.7209832643785479,0.12192232073372189,0.133949998182735,0.9593386133222356,0.29689635889187166,0.06096631956169284,0.15464525714576596,0.16990106314400685,3.540998113831927,0.17889016507985137,-0.15453103307143357,0.3523935651905722
7,1,2024-02-10,24,Aston Villa,Man Utd,False,True,1.6001068371302423,1.3191743075701108,1.469205790572946,1.481904287134221,1.5919736100062238,1.5773151587556407,1.6057332014412813,1.590948055690858,0.12276781943327775,0.12382891430706033,0.965991370135888,0.29895525576846704,0.05635978546504208,0.15571768066118435,0.15706356457009174,3.273445001477216,0.20373237051369045,-0.013632896935217298,0.3792821163211934
36,1,2024-05-19,38,Brighton,Man Utd,False,True,1.6001068371302423,1.2065393286399853,1.8822153553714436,1.3553749443476124,2.039494530532244,2.0207154308262374,1.4686309820652197,1.4551082355068676,0.15727917516080026,0.11325603771760728,1.2375419438804578,0.3829947966356508,0.051547621362138626,0.19949159710908201,0.14365301587722892,2.993948647845636,0.23337510306154596,0.5656071953193698,0.507497824110828
14,1,2023-12-17,17,Liverpool,Man Utd,False,True,1.6001068371302423,1.1617885078721597,2.0505003773444765,1.3051037764147184,2.2218415616012614,2.201383461031916,1.4141591216853686,1.4011379369022166,0.1713411842567849,0.1090553452706502,1.3481880357976994,0.417237577401122,0.04963570824846909,0.21732773244138115,0.13832489252999772,2.88290240496946,0.2463165117550721,0.8002455241296995,0.5568422511778541
54,1,2023-11-04,11,Fulham,Man Utd,False,True,1.6001068371302423,1.512496681763772,1.188913723474459,1.6990744165648435,1.288260150136947,1.2763982081486138,1.841050212273619,1.8240983327846223,0.09934642666248816,0.1419757957087755,0.7817015179776686,0.2419211852883724,0.0646192000644795,0.12601018095191294,0.1800809179461891,3.7531618636435264,0.16136307434900646,-0.5477001246360085,0.26807164545714923
94,1,2024-03-30,30,Brentford,Man Utd,False,True,1.6001068371302423,1.3108386961621739,1.5409372027690178,1.47254041595327,1.669698947026637,1.654324822440461,1.5955868789157226,1.5808951576876522,0.12876174425761922,0.12304646296245259,1.0131542152551165,0.3135512251127937,0.05600365870607219,0.163320325035032,0.15607110979509461,3.2527607254562345,0.2057908005123152,0.07342966475280877,0.3992717263530664
11,1,2023-11-26,13,Everton,Man Utd,False,True,1.6001068371302423,1.4828846577450443,1.4033477184347274,1.6658095287541461,1.5206123932708582,1.5066110163022373,1.805005688167982,1.7883856966551,0.11726467483613079,0.13919615941383578,0.9226902003831492,0.28555439870213234,0.06335406981497117,0.14873753784390004,0.1765552503980667,3.6796815574766506,0.16722991169154708,-0.2817746803528627,0.3266959617811519
4,1,2023-12-02,14,Newcastle,Man Utd,False,True,1.6001068371302423,1.0985125314492645,1.8648415314035796,1.2340222368519806,2.0206689382025624,2.00206317932689,1.3371379610905938,1.3248259657819066,0.15582740679898288,0.10311572423861315,1.2261187898696966,0.3794595560170009,0.0469323350582693,0.1976501861986084,0.1307911266344662,2.7258871966330833,0.26584922192462,0.6772372135449833,0.5316330842209588
17,1,2023-12-30,20,Nott'm Forest,Man Utd,False,True,1.6001068371302423,1.4674439885096735,1.1370610954176452,1.6484641379253442,1.232074681766499,1.2207300799802412,1.7862109048694979,1.7697639705059394,0.0950135863488537,0.13774676694415366,0.7476088186818031,0.23137016800920232,0.0626943898920464,0.12051444235014423,0.1747168530494085,3.6413665438822083,0.1703731971795758,-0.5490338905256982,0.26367501259848
102,1,2024-02-17,25,Luton,Man Utd,False,True,1.6001068371302423,1.6263800124827628,1.1735558676309195,1.8270061046345243,1.271618981577667,1.2599102668517368,1.979671957843419,1.9614436877868062,0.0980631139467476,0.1526658532088947,0.7716038473151642,0.23879615559462875,0.06948469816471872,0.12438243778126282,0.1936400979311196,4.035755920815795,0.14065521205946288,-0.7015334209350694,0.24378362263170827
31,1,2024-05-04,36,Crystal Palace,Man Utd,False,True,1.6001068371302423,1.1891495580893974,1.1721648863519791,1.3358400160342614,1.2701117689718537,1.2584169322413672,1.4474637020641719,1.434135857946446,0.09794688261987461,0.11162368602991046,0.770689287952481,0.23851311752965312,0.0508046689472127,0.12423501093337723,0.14158255457878038,2.950797066467045,0.2383212184452546,-0.17571892570507885,0.3307938359208727
43,3,2024-03-30,30,Man City,Arsenal,False,True,1.6019889146618156,0.7862607473372436,1.6121208717239177,0.8842907671263268,1.7468307710139543,1.7307464379955029,0.9581826956237931,0.9493600152447517,0.13470989929003663,0.07389192849746629,1.0599569234572315,0.32803573919209855,0.033631347420107184,0.17086491538563753,0.0937239072773545,1.9533496303597284,0.386988611031428,0.7813864227507512,0.5576897611762458
39,3,2024-04-20,34,Wolves,Arsenal,False,True,1.6019889146618156,1.4544719381279994,0.9170615059508677,1.635813704660569,0.9936917793231778,0.9845421411547053,1.7725033929321719,1.75618267353489,0.0766302733723101,0.13668968827160288,0.6029608012141685,0.18660446264647712,0.06221326860031888,0.09719720113179871,0.17337606325672614,3.61342243312106,0.1727028703487328,-0.7716405323801847,0.2102963899226713
21,3,2024-02-10,24,West Ham,Arsenal,False,True,1.6019889146618156,1.4269962479324745,1.1316138109464104,1.6049123793144813,1.2261722185581143,1.2148819650152285,1.7390199321529956,1.7230075191713774,0.09455840761170387,0.13410755283851428,0.7440272715468466,0.2302617498877991,0.06103802936104322,0.11993709742732606,0.17010090415844023,3.545163106340389,0.17852841206945777,-0.5081255541561489,0.2696869358932499
7,3,2023-12-09,16,Aston Villa,Arsenal,False,True,1.6019889146618156,1.3191743075701108,1.1394612501995078,1.4836473324722181,1.2346753950887392,1.2233068466558716,1.607621896814619,1.5928193604812844,0.09521414488923141,0.12397456434240084,0.749186901766655,0.2318585535650582,0.05642607696723845,0.120768829133982,0.15724830586301478,3.277295292686002,0.20335148164351607,-0.3695125138254127,0.29330741028774077
36,3,2024-04-06,32,Brighton,Arsenal,False,True,1.6019889146618156,1.2065393286399853,1.4597760747593316,1.3569691633525063,1.581755940826416,1.5671915710383804,1.4703584150774267,1.4568197627952366,0.12197986606708433,0.11338925172492043,0.9597914053949151,0.2970364890980854,0.051608252701072034,0.15471824716778834,0.14382198341567787,2.997470189876479,0.23297601682514332,0.11037180824314374,0.4034223138077087
14,3,2023-12-23,18,Liverpool,Arsenal,False,True,1.6019889146618156,1.1617885078721597,1.5902916653985881,1.3066388654706262,1.7231775015943223,1.707310961317236,1.4158224838104672,1.402785983250427,0.13288583619573413,0.10918361833984092,1.0456043902297651,0.32359391354583106,0.04969409075711816,0.16855128893421376,0.138487593023644,2.8862933321976962,0.24591090504850022,0.3045249780668089,0.44807100455306575
1,3,2024-05-11,37,Man Utd,Arsenal,False,True,1.6019889146618156,1.337032644476877,1.3861999934794702,1.5037322247886233,1.5020317929386413,1.4882015009820233,1.6293850961789944,1.6143821703448953,0.1158317994591711,0.12565287139037107,0.9114157047130889,0.28206516490470285,0.057189945613728525,0.14692009063821804,0.15937705655805565,3.321661714275543,0.1990135889625856,-0.12618066936287198,0.35373296179705166
54,3,2023-12-31,20,Fulham,Arsenal,False,True,1.6019889146618156,1.512496681763772,0.9220771701432366,1.7010729017345103,0.9991265557732425,0.989926875691292,1.843215692201967,1.8262438735746802,0.07704938563000585,0.1421427904674566,0.606258561375758,0.18762505430293502,0.06469520645463261,0.09772879963217383,0.1802927327085954,3.7575764073802365,0.16101723443047591,-0.8363169978833882,0.2021431118749163
94,3,2023-11-25,13,Brentford,Arsenal,False,True,1.6019889146618156,1.3108386961621739,1.1950934598899134,1.4742724473194817,1.294956269464357,1.2830326714673363,1.597463639982419,1.5827546380592212,0.0998628095744436,0.12319119266293721,0.785764646564111,0.24317864336028996,0.0560695313248816,0.12666515674079604,0.1562546837429442,3.256586687407591,0.20540849211575066,-0.2997219665918849,0.30980175025893697
90,3,2024-02-17,25,Burnley,Arsenal,False,True,1.6019889146618156,1.5856924016180987,0.8863133396835994,1.7833945736220476,0.9603742756979807,0.9515314158577489,1.9324162181034088,1.914623065785517,0.07406093601438135,0.14902164448136124,0.5827441212553307,0.18034779937314643,0.06782606436967215,0.09393827500555726,0.1890178139032994,3.9394204493288774,0.14739738123252327,-0.9630916499277681,0.182413241206949
49,3,2024-03-02,27,Sheffield Utd,Arsenal,False,True,1.6019889146618156,1.6672286889960333,0.8606558070555603,1.8750967047003786,0.9325727824668772,0.9239859110617928,2.03178104064546,2.013072964613946,0.07191697541131692,0.15668433594508135,0.5658744932857865,0.17512698260369172,0.07131367991889,0.09121889321577488,0.19873710799731273,4.141985409299186,0.13357756420035266,-1.089087053552153,0.16511664245023797
4,3,2023-11-04,11,Newcastle,Arsenal,False,True,1.6019889146618156,1.0985125314492645,1.4463015844556637,1.2354737183853053,1.567155513092355,1.552725579991481,1.3387107293925504,1.3263842524697598,0.1208539286366912,0.10323701100724514,0.9509320329136461,0.29429468824150706,0.04698753780552826,0.15329011749960833,0.13094496576261433,2.729093439445962,0.2654352752286957,0.2263413275217212,0.4270846662988343
17,3,2024-01-30,22,Nott'm Forest,Arsenal,False,True,1.6019889146618156,1.4674439885096735,0.8818622044993115,1.6504030942772574,0.9555512006778414,0.9467527503740593,1.7883118817122285,1.771845602136894,0.07368899617852986,0.13790878743497115,0.5798175345219273,0.17944207856397382,0.06276813228213776,0.09346650961254423,0.1749223584918457,3.645649591737159,0.17001891181700063,-0.8250928517628348,0.19936343160467845
102,3,2023-12-05,15,Luton,Arsenal,False,True,1.6019889146618156,1.6263800124827628,0.910166189576628,1.8291550656037474,0.9862202856965753,0.9771394429681817,1.9820004874298716,1.963750776918961,0.07605409611994729,0.15284542182612415,0.5984271843753222,0.18520139775012828,0.06956642745064472,0.09646638269907064,0.19386786127108593,4.040502857311051,0.14033108199058872,-0.9866113339507794,0.1820448403569348
6,3,2024-04-27,35,Spurs,Arsenal,False,True,1.6019889146618156,1.1908385086709818,1.3086960935240908,1.3393107845234444,1.418051615217309,1.4049945894338274,1.4512244902918483,1.437862017879688,0.10935552169321827,0.11191370576840387,0.8604574938285705,0.2662946047946869,0.050936669218179915,0.1387056338067203,0.14195041320193286,2.9584638030173336,0.23743484787464592,-0.03286742844586055,0.36731419355314304
43,7,2024-04-03,31,Man City,Aston Villa,False,True,1.3152934249499468,0.7862607473372436,2.0508828092569784,0.7260361299008966,2.2222559497803944,2.201794033639682,0.7867041949668188,0.7794604410389473,0.171373140523416,0.06066806506592215,1.3484394818030934,0.41731539497504494,0.027612606884494264,0.21736826550407917,0.07695086893191547,1.6037738475755503,0.4586534151148929,1.4223335926007348,0.698550308509175
3,7,2024-04-13,33,Arsenal,Aston Villa,False,True,1.3152934249499468,1.0369526845106283,1.7655485404516917,0.9575260071192673,1.913078958454151,1.8954638582572911,1.0375375212985323,1.0279841637045293,0.14753041800245925,0.080011514179265,1.1608344212741304,0.35925533296227025,0.03641663014741814,0.18712635464543284,0.10148593883722096,2.115122244399789,0.3577273540116736,0.8674796945527619,0.5763459370868758
91,7,2023-12-03,14,Bournemouth,Aston Villa,False,True,1.3152934249499468,1.6330760417462118,1.187566633092487,1.5079885562120465,1.286800495980836,1.2749519940829386,1.633997089505598,1.618951697716711,0.0992338628883489,0.12600853329355144,0.7808158165380695,0.24164707818079792,0.0573518224150678,0.1258674059973984,0.15982817515671163,3.331063716107644,0.1981062655188994,-0.3439997036337725,0.3014804180973822
21,7,2024-03-16,29,West Ham,Aston Villa,False,True,1.3152934249499468,1.4269962479324745,1.4395988243152138,1.31769369988352,1.5598926658273462,1.54552960700875,1.4278010675876605,1.414654271552089,0.1202938415121324,0.11010736770414042,0.9465250202995451,0.29293080485294415,0.05011452823157013,0.15257970765110657,0.13965926903112688,2.9107128529219572,0.243009614263937,0.1308753354566612,0.40678965869926276
36,7,2024-05-04,36,Brighton,Aston Villa,False,True,1.3152934249499468,1.2065393286399853,1.857075179410771,1.114122951839627,2.0122536246379807,1.9937253516344793,1.2072198115549553,1.1961040665167275,0.1551784452272098,0.09309685971532833,1.2210124738922967,0.3778792520450892,0.04237232531986968,0.19682704874075319,0.11808328223659098,2.46103627568502,0.30236993330641165,0.7976212851177518,0.5586425025015991
1,7,2023-12-26,19,Man Utd,Aston Villa,False,True,1.3152934249499468,1.337032644476877,1.7634743068484042,1.2346209702501976,1.9108314005023586,1.8932369951954529,1.3377867250523932,1.3254687561051686,0.14735709365395433,0.10316575480219559,1.1594706288270287,0.3588332661276762,0.0469551060875235,0.18690651148396034,0.1308545849850274,2.7272097657535226,0.26567839152726525,0.5677682390902843,0.5075311906500878
54,7,2024-02-17,25,Fulham,Aston Villa,False,True,1.3152934249499468,1.512496681763772,1.1730337657826315,1.3966451219072589,1.2710532525494105,1.2593497468993904,1.513349723290441,1.4994152189717107,0.09801948676677896,0.11670460138318206,0.7712605694142641,0.23868991786224733,0.053117208800112746,0.12432710142919706,0.14802714533635472,3.0851121984309144,0.22326068059214393,-0.24006547207232032,0.31889068499504597
94,7,2023-12-17,17,Brentford,Aston Villa,False,True,1.3152934249499468,1.3108386961621739,1.5203553749184453,1.210433379904836,1.6473972878621812,1.632228510765194,1.3115780034651736,1.2995013571537715,0.1270419129437359,0.10114462356033771,0.9996218236644719,0.3093632171096052,0.04603520362512011,0.16113890530661582,0.12829099893497933,2.6737807100437787,0.27266772295040254,0.33272715361142247,0.45235737888264965
11,7,2024-01-14,21,Everton,Aston Villa,False,True,1.3152934249499468,1.4828846577450443,1.384603631327599,1.3693012676071434,1.5003020376966607,1.486487672846328,1.4837209982194193,1.470059306979587,0.11569840636906181,0.11441973061227584,0.9103661090252595,0.2817403357633573,0.052077267303538684,0.14675089595264054,0.1451290342621459,3.02471112937609,0.22991184940501982,0.016428365866741013,0.3811247604745262
49,7,2024-02-03,23,Sheffield Utd,Aston Villa,False,True,1.3152934249499468,1.6672286889960333,1.0948956932056402,1.5395252390734324,1.1863859103176517,1.1754619980609016,1.6681689986993966,1.652808961452879,0.09149021711201155,0.1286437596259642,0.7198853949678102,0.22279031576266684,0.05855122557205846,0.11604543012685382,0.1631706743099495,3.400726512667477,0.1915112047837754,-0.47734696339197735,0.271533865814497
17,7,2023-11-05,11,Nott'm Forest,Aston Villa,False,True,1.3152934249499468,1.4674439885096735,1.1218737174509017,1.355043295588708,1.2156182363295278,1.2044251609264207,1.4682716205139958,1.4547521828570897,0.09374451887862612,0.1132283249252879,0.7376232358961914,0.22827982730020632,0.05153500809617814,0.11890476773037305,0.14361786520203945,2.9932160539922354,0.23345821168002712,-0.250327021930669,0.31303751262786955
102,7,2024-03-02,27,Luton,Aston Villa,False,True,1.3152934249499468,1.6263800124827628,1.1578810401316515,1.5018054176176272,1.2546343549989063,1.2430820300015175,1.6272972837108715,1.6123135818746401,0.0967533148672548,0.12549186609324425,0.7612977702565129,0.2356066282362164,0.057116665281299064,0.12272109952721309,0.15917283877884864,3.3174055032925076,0.19942569226725884,-0.3692315518731226,0.29482877458171697
6,7,2023-11-26,13,Spurs,Aston Villa,False,True,1.3152934249499468,1.1908385086709818,1.6648766031297704,1.0996247556557641,1.803994806653878,1.7873841230574723,1.1915101363920213,1.1805390416834791,0.13911820352410764,0.09188538073625718,1.0946434061748003,0.3387705207161618,0.04182092990678751,0.17645637179617915,0.116546652379829,2.429010558342451,0.3071131471869253,0.6068450813739932,0.5159475845048704
31,7,2024-05-19,38,Crystal Palace,Aston Villa,False,True,1.3152934249499468,1.1891495580893974,1.1565086377650606,1.0980651723394148,1.2531472737717961,1.2416086414057024,1.1898202332496808,1.178864698700349,0.0966386360067355,0.09175506091026597,0.7603954263840702,0.23532737062427805,0.041761615832398624,0.122575641814733,0.11638135579688734,2.4255655246411423,0.3076277906545538,0.06274394270535333,0.3776263322628567
43,102,2024-04-13,33,Man City,Luton,False,True,1.0506154593254309,0.7862607473372436,2.5284867888793188,0.5799350682010109,2.739768837676248,2.714541806466361,0.6283948307426236,0.6226087455118997,0.21128204879692936,0.04845976254161266,1.6624603804532547,0.5144986628332214,0.022056091146528366,0.26798839269016916,0.06146595959108658,1.2810446441552161,0.5365429063714416,2.091933060954461,0.8126284511530985
3,102,2024-04-02,31,Arsenal,Luton,False,True,1.0506154593254309,1.0369526845106283,2.17670465592064,0.7648419787576582,2.3585915541838363,2.3368742976289956,0.8287526865329752,0.8211217617626293,0.18188689826319626,0.06391070777531693,1.4311663665128658,0.44291773236845194,0.029088470970551693,0.23070382833992423,0.08106380996361864,1.6894938317007744,0.4399378721218009,1.5157525358663664,0.7127799500390855
91,102,2023-12-16,17,Bournemouth,Luton,False,True,1.0506154593254309,1.6330760417462118,1.4641239027090593,1.2045343340042192,1.5864670761903152,1.5718593275751231,1.3051860293399322,1.293168238552592,0.1223431734812559,0.10065169533571305,0.9626500684257998,0.29792118886246716,0.045810851104992015,0.15517906326896994,0.12766577287634837,2.660750042351872,0.27440003967215526,0.27869108902253115,0.43896777481028565
39,102,2024-04-27,35,Wolves,Luton,False,True,1.0506154593254309,1.4544719381279994,1.438339979996017,1.07279841387392,1.5585286316340927,1.5441781324638477,1.1624421675317511,1.1517387226145204,0.12018865163807568,0.08964375365783117,0.9456973399592611,0.29267465412999377,0.04080067044687295,0.15244628569010107,0.1137033912453465,2.3697526459549265,0.3160867042114961,0.39243940984932735,0.4635862232212301
21,102,2024-05-11,37,West Ham,Luton,False,True,1.0506154593254309,1.4269962479324745,1.7748486613362215,1.0525327242520304,1.9231562036658416,1.9054483149913666,1.1404830633180085,1.1299818117390346,0.14830754232962007,0.08795033906597816,1.1669491783580737,0.36114772954520774,0.04002992571706344,0.18811205267582454,0.11155547826734927,2.3249868530692384,0.32303913188885336,0.775466503252332,0.554507258365377
7,102,2023-10-29,10,Aston Villa,Luton,False,True,1.0506154593254309,1.3191743075701108,1.787156762314265,0.9730047501678905,1.936492777801379,1.9186620896529762,1.0543096784786818,1.0446018875154026,0.14933601548711395,0.08130492831079139,1.175041658937608,0.36365219250031233,0.03700531771993064,0.1894165594712252,0.10312649455960349,2.149313935794144,0.35183186015623347,0.8740602021375736,0.5775122753685814
14,102,2024-02-24,26,Liverpool,Luton,False,True,1.0506154593254309,1.1617885078721597,2.4942493686129996,0.856919157963511,2.7026705156519273,2.6777850754969754,0.928523896475163,0.9199743060887813,0.20842114703892767,0.07160473851165194,1.6399495431524556,0.5075320031601892,0.03259035035056463,0.2643596487048804,0.09082285453025361,1.8928872523409164,0.39852928072892246,1.7578107694081941,0.7458508063245386
